,Text,Label
967,"No creo que la entrevista sea entregar los regalos. 

Y ahora pierden tiempo con un chaval del público porque le han cambiado el escudo del Valladolid?

No hombre no.",negative
972,LIBRA ♎️ https://t.co/XpIksIKVo7,positive
980,Me fui con atrévete porque si lo hago pa divertirme es un problem !,negative
982,PERFECT NOW DIOS SIGO TRSITE https://t.co/sEezjI6Z83,positive
985,@ilysmcarre es porque bad le respondió esto a s updates y después salió un tuit bardeandolo y ahora les está respondió s https://t.co/FrN93d7cQe,negative
991,"@dream_in_lilac Ay no es un objeto, pero me hizo gracia la frase y tuve que decirla",positive
998,Me quiero morir. https://t.co/Wx6dOytUE6,negative
1006,"Doscientos diez 

#KCAMexico #IsiVives #IsiVivesCHILE",positive
1007,Sofía en este instante:: decepción*,negative
1011,Ahhh y no olviden revisar los pilares sobre los cuales se construye el GII (Global Innovation Index) también existe un indicador que hace referencia a la estabilidad política.,positive
1013,"Capación en Project Based Learning (PBL) con Think Global School.

""Una forma de pensar la educación que se aplica desde kinder hasta posgrado""

#unab #aprendizaje #descubrimiento #innovation
https://t.co/0ShtQtqCoc",positive
1014,"Best song, cómo me la tatuó?? https://t.co/7KfyKWn0eR",positive
1015,"@lollapaloozaar #LollaAr nicki minaj, kanye, doja(de nuevo, no me quedé satisfecha. Aunq no se si va a querer jajaajja) Lady Gaga, David Guetta, Orange Rex County, Frank Ocean, Tame Impala, Bad Bunny, BIZARRAP DE NUEVO PORFAVOR, Olivia Rodrigo,",negative
1019,"Junto con la Universidad Loyola, @GrupoEbro ha desarrollado la segunda edición de “Ebro Talent: Caring for Innovation” con el objetivo de detectar proyectos #innovadores en el sector #alimentario, identificar talento innovador y fomentar el desarrollo de soluciones #sos ... https://t.co/8CZBZAM5dk",positive
1021,"You know it's a tall person talking cuando dice ""no llego"" porque las short people siempre tenemos escalera/banqueta a mano para llegar. Prove me wrong Sonja, prove me wrong. https://t.co/qHCulnANT9",negative
1028,@OscarininXD @Rafitta_tt @Koldo_LoL las fights muy bien aunque te hayan solokilleado focus on improve suuuuu,positive
1030,"Escuchar Lee Foss es tan Lost Beach, Montañita.",negative
1031,"@rev_7 mejor, mejor estar lost",negative
1034,"🐰🍓💬 4:14PM KST

Ya que conocí a mis amigos durante el Dream Concert

No pude tomar fotos

Yo... trataré de tomar más fotos

ㅠㅠㅠ

Estaba feliz

ㅎㅎㅎㅎ 

(+)",positive
1036,solo es esa boquita que quiero besar,negative
1037,El álbum de Bad Bunny tiene nombre y apellido,negative
1049,"Incredible Album! Tranquilla, Tu SabesQuienes Somos, Tu Eres, Back Up, TOCA-ME-LA     @djtonytouch , The Reggae Tony Album!  Felicidades mi hermano! 17 Anos! https://t.co/7a2idtbIZO",positive
1050,@satelldy AMO BAD REPUTATION PERO NO LA PUSOOOO,negative
1051,YA ESTÁ QUESTION,negative
1053,@dream_in_lilac Nuevo posible marido?👀,positive
1057,"Bad Bunny llegó por sorpresa a la #LaVeladaDelAño2… aunque no se trataba exactamente del puertorriqueño.
https://t.co/UwLioKqqRn",negative
1067,"https://t.co/RzyF17znn8 Muy bien digerido el arte de Broken Ages, la animacion cutout era lo unico que me daba mas miedo, pero parece que funciona bien. dios, como ODIO la expresion FUNCIONA. pero es que la expresion funciona. glglglgl -le da un ictus-",negative
1079,"Es inexplicable lo feliz que me hace bad bunny, lo escucho y me pongo de buen humor 🫶🏽",negative
1080,"@mysterybox40 Serán los mejores en ser los mas tóxicos, ya te digo yo que las comunidades de Nintendo o PlayStation son infinitamente mejores que las de xbox donde llegan a niveles de toxicidad de atacar a las mismas páginas de xbox por hacer una mínima crítica, por mucho son lo peor",positive
1087,Samsung Innovation Campus ofrece cursos gratuitos sobre IoT https://t.co/f0LXxQCFSY,positive
1090,"Doscientos veinte 

#KCAMexico #IsiVives #IsiVivesCHILE",positive
1101,"QUIXOTE INNOVATION REALIZA LA CONFERENCIA «UN VIAJE POR EL COSMOS, ENTRE LA CIENCIA Y EL ARTE»

👉 https://t.co/MMTtf8n077

#ManchaInfo https://t.co/nBhVtRORY6",positive
1102,"@Blurseaderg Bienvenido a la estrés encarnada en una pelirroja putrefacta, bien broken y chupa vidas =w=

Ya le ganaste?",negative
1108,Mi vida ❤💕💕❤💕💕❤❤💕💕💗💗💗💗💕💕❤❤💕💗💗💕❤💕💕💕❤💗💗💕❤ https://t.co/U4QcaIYl4Y,positive
1112,POR QUE NO PUEDO TENER PELO LISO Y VIVIR MY EMO DREAM,positive
1126,QUESTION MI TEMA,negative
1127,@kennyyyyyyyy13 @LouieXiii131 @broken_heart490 Me sef 😂,negative
1130,"@isiupdates Venado 
#IsiVives #IsiVivesCHILE #KCAMexico",positive
1132,"@VillaFernando_ Hasta cuando este gobierno blandengue y cobarde no ejerce la fuerza legítima para acabar con los terroristas? Si tienen miedo, entreguen las armas a los civiles para que se defiendan así mismos, sus familias, su propiedad y la democracia.",negative
1134,"@TheEscody @FionnaFlora @danikyo_ Si eso pasa la formula de los juegos seria Lost World y los juegos de Sonic serían poco conocidos por la exclusividad y no aparecería en series animadas,cómics y películas",negative
1145,"¡Seguimos!, Hoy día del Árbol junto al Hotel Dreams Macao sembramos 300 Mangles Botón en el área protegida de Laguna Bavaro. https://t.co/ZKIfuy533W",positive
1154,@1931Graphics @GranadaCF @ideal_granada @besoccer_ES Incredible la segunda,positive
1155,"Escuchar Star lost mientras espero al concierto no fue una buena idea 
#MANIACinNewarkD1
#MANIACinUSA
#2ndWorldTour_MANIAC
#MANIAC_SKZ @Stray_Kids",negative
1159,El 'youtuber' Plex muestra cómo consiguió colar al doble de Bad Bunny en 'La Velada del Año 2' y engañar hasta a Ibai Llanos https://t.co/gAKouJp0Qc,negative
1176,"@Ponzineitor3000 @AlberdianoArg Jaja soy ignorante,vos no entendiste nada porque sos el ignorante en question 
Te haces el vivo e inteligente que te la pasaras criticando el próximo y el próximo gobierno,porque no te das ni cuenta el negocio de jxc y fdt,pero seguí diciendo que todos son ignorante menos vos",negative
1177,"Por defecto relacionamos ruedas con coche y con contaminación...🤔

¡Quizás hasta ahora!

Con las ruedas @Goodyear_Es Oxygene se genera oxígeno al circular! 🚗

Leélo en nuestro radar 📡

👉¡Y suscríbete!

https://t.co/rR9NYYPRqz https://t.co/sx2iFXmylS",positive
1182,"@isiupdates Pantalón 
#IsiVives #IsiVivesCHILE #KCAMexico",positive
1188,"Sí, perfect now): https://t.co/ZzR7H9b2Dr",positive
1189,"Nunca le había puesto atención a la letra de Teenage dream y ay, se me antojó tener novio 🥺🥺",positive
1193,Soy un 10 y además me gusta bad bunny,negative
1200,Le podré fallar a Bad Bunny el 4 de julio pero no a las cuatro veinte,negative
1206,Question mi puta canción,negative
1211,"A mi no me gusta, a mi me ENCANTA 🫶🥹 https://t.co/cIog1LQ84z",negative
1220,"https://t.co/GUO38cE8Lw bien, BIEN. que circulen los rumores, QUE VUELVA LA LIVERY DE EARTH DREAMS",positive
1221,"A un ladito de Alemania, en Polonia se formó Pinn Dropp que en 2018 lanzó al mercado Perfectly Flawed y de ahí te pongo esta que se llama Significant Someone. A ver que te parece.
@r101ck #Rock101Mas https://t.co/HijFqhJ1O5",negative
1223,"Fahyr me acaba de desheredar porque le dije que no me gusta Bad Bunny.
Oren por mí HAHAHA",negative
1226,@djpeterluna Cualquiera de bad bunny me sirve 💘,negative
1227,@chugosky El episodio de Breaking Bad para matar una puta mosca. 🤧🤮,negative
1228,"RT heeseilvs: ""Future perfect"" (Pasa the MIC) suena a que será la nueva soty, si me emocione con escuchar segundos ahora no me imagino a c…",positive
1234,"No lo sé, desconfío de eso https://t.co/GiSKh7GXI6",positive
1235,Que la toallita conserva la dignidad dijo? https://t.co/za3Wg2BIME,negative
1246,"@drmwalls necesita conocer gente nueva y buena, ojalá dream y punz se caguen a piñas !!!!!!",positive
1249,@soviet_dream -Entró en pánico pero podía oír la ambulancia de lejos. Nada más llegar les explicó un poco lo que ocurría y se ofreció a acompañar al contrario al hospital.-,positive
1254,@LivinxKaal hazte la caravana de breaking bad q el mapa se parece,negative
1275,"ok, pero ”la corriente” de Bad Bunny es otra onda",negative
1278,"@Juackity @oscustreams Esta hablando del mod de spreen, bad endingg (algo así era el user),fíjate en el perfil de oscustreams ahí aparece el contexto, nose si explique bien",negative
1280,"estan cantando question lloro, yo tambien quiero",negative
1281,gratitud infinita poor tanto amor #EncuentroALBADigital,negative
1285,Bad Bunny este 4 de julio no te voy a fallar,negative
1292,"En Mini USA han tenido la original idea de enviar a sus futuros propietarios  un puzzle a lo bestia para que luego pongan el coche de verdad encima 
#MadridMotorS #Madrid #usa #send #puzzle #mini #parking #house #dealership #innovation #design #FelizLunes #FelizLunesATodos https://t.co/ESIurYICim",positive
1296,"Holaa, aparezco",positive
1300,"📸 Del recuerdo!

México sub 16 disputando el International Dream Cup en Japón, ¿a quien reconoces ? https://t.co/jmBWlnGU5n",positive
1303,@skzmensajito_ nunca esperen nada d los hombres #emo #broken https://t.co/IeNxMkFpoj,negative
1304,Gracias MORENA han hecho de México el país más inseguro del mundo https://t.co/CkHcbWcvPa,positive
1310,QUE ESTÁ SONANDO BROKEN COMPASS NONO YO YA ESTOY LLORANDO A MI DEJADME TRANQUILA NO PUEDE SER COMO LA CANTEN YO -,negative
1311,@TheGreatoneJon No question Mario special,negative
1314,"O SEA QUE HOSEOK PODRA PRESENTAR LAS CANCIONES DE JACK IN THE BOX EN LOLLAPALOOZA Y YO NO VOY A PODER IR, ME VOY A QUITAR LA VIDA https://t.co/5bZ1GsRqRF",positive
1316,"Aena y Aeropuertos de Roma suman los aeropuertos de Atenas y de la Costa Azul a la red Airports for Innovation. Los 4 operadores aeroportuarios representan alrededor del 15% del tráfico de pasajeros en Europa.

#viajar #travel https://t.co/Byk5TvGg9u",positive
1318,Vi umbrella academy y pense que tenia el sistema inmune  de un nepotism baby… I was so very wrong,negative
1320,"@level_broken Gracias! Ese TikTok lo tengo para darle difusión a varios vtubers uwu

Te wa hacer uno también, pero más tarde 😁",negative
1323,Me acaban de decir que broken ties no es temazo,negative
1327,"@_JonnyHotcakes Enchilada de Mole? 

A boy can dream!",positive
1328,A mi me ponen Dreams Come True y pienso en la teilor y me pongo feliz la vdd,positive
1347,"💛-Happiness-💛
Part 1/???
Accident... 💔

Weno saquen sus teorías de que trata la historia :)

👉 150 likes y 20 retweets para la siguiente parte ✨
#CoMPaS https://t.co/Vby31oGiSy",negative
1356,"Las preocupaciones por el invierno cripto no detuvieron a los inversores, según Bank of America | June 28, 2022 at 01:09PM | 
https://t.co/Oujx3fwXnb 
#Blockchain #Innovation #Fintech  #AI #ML #Cybersecurity",positive
1363,Estoy muy excited ya quiero que mis soshis hagan su comeback 🥰🥰,positive
1367,@kineticlabs1 Perfect combo!!,positive
1376,"@InvertirDesde0 Tengo el Rolex Yachtmaster 40.

Pero no sé si considerarlo inversión, porque no sé si sería capaz de venderlo. Me gusta demasiado.

El próximo seguramente será un Daytona Mixto",negative
1380,@MorissaSchwartz Bad cat jajaja jajaja,negative
1381,"Bad Bunny, solo que quiero fallarte por no tener el pelito rubio 😅",negative
1385,"btw, anoche me soñé que bad bunny estaba encima mío besándome, por mucho fue EL MEJOR sueño de toda mi existencia 🫠",negative
1389,"Help us improve Price Hill! If you live and/or work in Price Hill, please take this survey! https://t.co/9YYoxQLxoS

¿Puede dedicarnos unos minutos para ayudarnos a mejorar Price Hill? Si vive y/o trabaja en Price Hill, ¡por favor complete esta encuesta! https://t.co/wNQM8sO6aa https://t.co/qlodru854a",positive
1390,"@cabecinh_a Son 65M de libras, es decir, 75M de euros. De verdad Raphinha vale eso?? Al menos Lewandosky es bota de oro y el último the best",positive
1394,@mayawiley Incredible testimony....,positive
1398,@StenburgEly Allí parece la versión criolla de Bad Piolin 🤣 https://t.co/0rNf9nCGd6,negative
1403,ESCUCHO BROKEN COMPASS,negative
1406,"El ecosistema de 𝗞·𝗻𝗼𝗱𝗲 sigue expandiéndose sumando empresas a nuestro 𝗠𝗔𝗡𝗜𝗙𝗜𝗘𝗦𝗧𝗢 como:
💡 #InsightGravity
🚀 @Startupxplore
🥑 @_ivoro Food Innovation Food
🎓 @TRLPlus 
¿Y la tuya? ¡Únete YA! ⬇️
https://t.co/lGV5Rg9Nxr https://t.co/0qavzGR3fi",positive
1415,"Un buenos días mi amor, me hace falta",negative
1418,"Imprescindible para optar a presidente del gobierno de España,  como mínimo,  el B2 de inglés.  Pedro, your English is perfect!!. https://t.co/zowFVT6QGU",positive
1439,"No te disculpes si tus manos son pequeñas, si no se veía el tatuaje cuando sostenías el micrófono si no escribes con frecuencia... no tienes que agradarle a nadie ya eres Perfecto como eres #jimin #Perfect https://t.co/YkjqavwnNQ",positive
1445,Que perfect! https://t.co/EWX6ykoNf2,positive
1452,"""Creativo no es el que se imagina, SINO el que hace imaginar"".
#2022añodeexpansion #creative #innovation #buscandolideresenseñables #ezspeaker #EZ #engagement #facebookgaming https://t.co/3m3FJZj192",positive
1454,"Los vecinos no deben entender como paso de Babasónicos a Bad Bunny, de eso a los Redondos y de ahí a Leo Mattioli en cuestión de minutos... y ojo que de  vez en cuando meto algún tango https://t.co/NKURprQkUJ",negative
1459,"Me cancelaron una cita y al toque  me invitaron a tomar un helado la diosa, she knows what's good for me",positive
1462,Morning Has Broken (Remastered 2021) https://t.co/qMMD0IIFjV a través de @YouTubeMusic,negative
1466,Kajakjsjjs really said: si me votan desaparezco a todos los que me escracharon https://t.co/4g0FugEPC6,positive
1468,Luca and Jaques?? Bad vibes beta males,negative
1472,"my best friend's wedding es de mis películas favoritas, no homo",positive
1473,"Te amo 👑Príncipe 🤴 

Contigo da gusto deleitar la vista ,realmente cada foto es maravillosa y siempre será vista con mi alma y corazón ♥️ 

Te amo 

#MewSuppasit @MSuppasit 
Good MewNing 
#Mewlions https://t.co/3ztFkcXcfO",positive
1480,"@LAMAdridalfredo @RappiChile Cuando voy a stgo es la única que ocupo, me ha funcionado perfect.",positive
1483,@__Day_Dream__ @saintofskep mental  illeness,positive
1484,no significant question estoy Perdido  #EncuentroALBADigital,negative
1485,"Viendo las últimas historias e imágenes de UFL, debo decir que el juego parece un propio Dream League Soccer o FTS pero en consolas. Es increíble y bastante vergonzoso que con esos gráficos no hayan sido capaces de adaptarlo bien a PC.",positive
1487,no ayuda pero nos jodio cn perfect now el hijo d remil https://t.co/NmO4OXxTZj,positive
1490,@LiEbEn_DrEaMs @sussyco Lo mismo que tú,positive
1491,@MaximeJaz @Kiraofthewind1 @annyinacastle @amsanchezauthor @Starkun257 @tori_goggin @silverjoys @eacanthagrey @MiguelPizzuto86 @dinzmeria @Alexander_Shaq @SaramoreP @lydiawoodwriter @AmyMarsden12 @Ethan_Edwards26 @EuleGrey @RipleyJNick @5FeetofRedFury @MBlackrane @allensonarmory @Leslie_AnnMoore @Audasaurus_Rex @FoxHuxlee @The13thZ @mirna0722 @Edendreams1 @RosanthaTindall @Areaer_Novels @KLPatAuthor @Basilisk_Art @Amanda_N_Newman @KPWritesFantasy Poor Silas.,negative
